parking_lot_id,hour_of_day,day_of_week,is_weekend,current_occupancy,total_slots,bookings_last_hour,occupancy_percentage
28,21,3,0,94,252,14,37.48
21,17,0,0,128,175,18,73.18
10,22,2,0,16,72,0,22.27
14,16,5,1,185,185,22,100.0
11,15,3,0,52,114,6,45.86
16,1,4,0,0,229,2,0.0
21,6,2,0,83,175,8,47.36
13,15,4,0,72,148,8,48.39
17,3,4,0,6,187,0,3.16
21,7,0,0,124,175,16,70.75
14,7,6,1,0,185,3,0.0
9,19,1,0,69,244,7,28.12
29,23,6,1,45,280,8,15.99
3,22,0,0,0,101,0,0.0
5,12,0,0,50,95,6,52.67
30,9,0,0,193,251,26,76.71
13,20,5,1,77,148,7,52.1
30,17,3,0,196,251,23,78.01
9,23,3,0,58,244,5,23.8
21,8,3,0,149,175,15,85.32
20,20,4,0,209,209,27,100.0
21,21,0,0,165,175,17,94.12
9,0,3,0,0,244,1,0.0
12,21,1,0,92,236,9,38.97
30,22,1,0,61,251,9,24.34
19,13,3,0,96,290,11,33.11
29,21,4,0,16,280,2,5.65
1,1,0,0,0,153,0,0.0
26,22,1,0,62,200,5,31.14
18,5,1,0,15,72,4,20.93
21,15,2,0,54,175,6,31.1
26,10,4,0,149,200,17,74.44
23,5,3,0,134,157,15,85.36
13,16,2,0,57,148,7,38.44
5,1,6,1,0,95,1,0.0
6,19,3,0,61,108,7,56.77
17,3,0,0,7,187,1,3.5
23,1,1,0,138,157,14,87.86
8,13,4,0,56,84,6,66.23
22,13,3,0,43,101,7,42.66
23,19,3,0,110,157,16,69.9
10,4,3,0,0,72,0,0.0
20,8,5,1,85,209,9,40.79
25,8,5,1,128,206,13,62.05
23,13,2,0,48,157,3,30.57
7,11,1,0,94,113,13,83.5
23,18,6,1,109,157,16,69.7
10,1,5,1,6,72,3,8.79
30,16,0,0,193,251,25,76.99
13,23,1,0,3,148,3,1.84
11,6,5,1,12,114,0,10.51
26,14,5,1,155,200,16,77.27
4,3,2,0,15,203,1,7.18
27,8,0,0,53,105,9,50.2
20,12,6,1,154,209,17,73.52
10,11,2,0,55,72,6,76.72
11,6,3,0,15,114,0,13.52
22,10,3,0,21,101,0,20.55
18,5,2,0,5,72,0,7.46
20,12,1,0,104,209,14,49.99
22,11,0,0,26,101,5,25.26
10,3,1,0,0,72,0,0.0
5,18,2,0,44,95,6,46.28
29,0,6,1,92,280,12,32.84
3,15,2,0,80,101,12,78.79
14,3,6,1,2,185,1,0.95
9,9,2,0,172,244,19,70.65
24,22,5,1,206,234,27,87.85
22,8,6,1,44,101,7,43.72
19,19,0,0,274,290,31,94.33
7,13,3,0,64,113,5,56.83
6,1,2,0,3,108,0,3.06
19,9,0,0,35,290,2,12.09
21,15,3,0,32,175,6,18.51
14,23,0,0,14,185,2,7.73
5,6,2,0,0,95,2,0.0
25,18,5,1,168,206,18,81.78
26,22,3,0,59,200,6,29.34
27,20,5,1,43,105,3,41.13
29,12,4,0,215,280,23,76.93
28,16,6,1,170,252,23,67.54
19,23,5,1,72,290,9,24.79
7,4,2,0,0,113,0,0.0
21,14,2,0,60,175,7,34.13
27,6,5,1,9,105,0,8.79
26,0,3,0,57,200,4,28.53
20,14,1,0,133,209,16,63.69
3,2,5,1,18,101,2,17.4
7,1,4,0,10,113,4,8.85
21,19,2,0,128,175,16,72.91
7,21,3,0,13,113,0,11.33
16,22,6,1,52,229,7,22.83
7,2,5,1,0,113,0,0.0
10,7,5,1,11,72,0,15.02
26,4,1,0,34,200,6,16.95
18,18,5,1,70,72,9,97.0
8,17,4,0,71,84,8,84.64
26,1,0,0,42,200,5,21.04
19,8,3,0,98,290,12,33.94
19,20,6,1,204,290,26,70.21
17,18,3,0,113,187,15,60.28
9,11,0,0,229,244,30,93.75
3,1,5,1,1,101,0,1.26
16,20,3,0,181,229,23,78.96
4,5,0,0,8,203,2,3.78
24,7,4,0,102,234,14,43.42
19,1,4,0,19,290,2,6.44
2,2,3,0,0,147,0,0.0
26,10,4,0,118,200,16,58.8
13,21,3,0,77,148,11,52.08
11,16,0,0,55,114,4,47.9
9,15,3,0,163,244,17,66.97
12,21,0,0,100,236,13,42.55
16,14,0,0,123,229,12,53.86
14,12,1,0,108,185,15,58.28
16,4,0,0,13,229,0,5.54
6,10,6,1,8,108,0,7.51
6,20,2,0,12,108,0,11.05
15,20,3,0,183,225,20,81.27
19,10,1,0,53,290,8,18.21
2,0,1,0,0,147,0,0.0
10,0,2,0,3,72,0,4.64
23,23,2,0,157,157,19,99.81
29,8,5,1,115,280,13,41.0
5,9,0,0,80,95,12,83.89
2,19,1,0,68,147,10,46.22
17,4,2,0,33,187,1,17.41
2,10,6,1,29,147,2,19.99
9,16,3,0,165,244,20,67.67
26,1,0,0,31,200,1,15.42
23,2,5,1,129,157,17,82.46
4,20,4,0,26,203,3,12.89
26,3,0,0,41,200,3,20.42
14,9,1,0,20,185,2,10.81
27,4,4,0,4,105,0,4.11
9,14,0,0,176,244,21,72.14
29,6,0,0,53,280,7,18.9
1,1,6,1,0,153,0,0.0
29,0,3,0,30,280,6,10.72
11,9,5,1,29,114,4,25.51
17,6,0,0,0,187,0,0.0
12,5,6,1,24,236,0,10.24
3,21,5,1,0,101,3,0.0
20,5,3,0,12,209,3,5.59
28,9,5,1,80,252,7,31.86
18,8,2,0,16,72,0,21.95
25,0,4,0,182,206,19,88.18
6,14,6,1,20,108,4,18.21
21,16,0,0,72,175,6,41.16
2,8,5,1,29,147,3,19.71
6,2,6,1,5,108,0,4.78
23,2,0,0,126,157,13,80.39
16,6,3,0,0,229,0,0.06
2,12,5,1,34,147,6,22.86
16,16,1,0,102,229,15,44.72
15,20,5,1,98,225,13,43.77
23,8,5,1,79,157,7,50.09
14,18,5,1,145,185,16,78.35
21,6,5,1,136,175,15,77.48
13,13,6,1,128,148,17,86.52
6,18,1,0,30,108,1,27.36
6,13,3,0,65,108,7,60.04
13,18,2,0,119,148,17,80.39
23,14,6,1,41,157,3,25.8
19,22,5,1,6,290,0,2.04
27,20,1,0,78,105,12,73.84
17,0,3,0,2,187,1,0.96
1,14,6,1,41,153,7,26.91
11,21,0,0,68,114,10,59.99
19,21,3,0,167,290,21,57.42
18,8,0,0,9,72,4,12.32
25,1,6,1,174,206,21,84.3
1,2,5,1,3,153,2,2.23
1,11,6,1,46,153,3,30.32
25,3,4,0,155,206,17,75.12
15,12,2,0,101,225,10,44.98
21,1,5,1,171,175,18,97.67
22,23,4,0,71,101,10,70.24
15,17,0,0,119,225,16,52.71
6,10,2,0,102,108,11,94.05
16,11,4,0,71,229,10,30.79
26,10,5,1,100,200,14,50.2
18,7,2,0,0,72,1,0.0
17,20,0,0,155,187,17,82.97
24,20,3,0,218,234,28,93.24
13,0,0,0,31,148,5,21.24
10,6,1,0,0,72,1,0.0
9,21,2,0,26,244,3,10.72
17,12,6,1,132,187,18,70.57
28,3,6,1,29,252,1,11.42
6,2,2,0,6,108,2,5.67
9,23,1,0,23,244,3,9.53
29,18,4,0,189,280,20,67.63
10,11,5,1,11,72,0,15.05
29,16,0,0,213,280,26,76.04
21,2,5,1,167,175,19,95.37
3,22,5,1,18,101,1,18.07
21,21,0,0,138,175,19,79.04
30,8,6,1,92,251,13,36.79
12,3,4,0,21,236,0,8.71
12,15,3,0,142,236,20,60.31
5,6,4,0,0,95,0,0.0
10,11,5,1,15,72,3,21.39
25,5,5,1,180,206,23,87.5
27,23,0,0,16,105,1,15.52
5,5,0,0,4,95,0,4.33
11,7,0,0,3,114,0,3.02
10,7,0,0,45,72,4,61.93
15,23,0,0,17,225,4,7.52
26,9,2,0,135,200,18,67.4
13,21,0,0,76,148,10,51.6
15,0,2,0,11,225,1,4.69
16,17,5,1,161,229,18,70.21
13,1,6,1,9,148,0,5.83
21,18,3,0,121,175,17,69.42
17,9,5,1,52,187,9,27.64
13,2,6,1,9,148,3,6.32
4,1,6,1,10,203,3,4.91
10,18,2,0,23,72,0,32.56
11,22,6,1,16,114,2,13.82
27,0,0,0,22,105,2,20.5
30,1,6,1,51,251,7,20.32
28,13,3,0,175,252,20,69.43
29,19,4,0,226,280,25,80.89
25,6,5,1,102,206,10,49.36
14,8,1,0,43,185,3,23.51
1,22,3,0,15,153,0,9.81
8,10,3,0,79,84,11,93.64
10,21,4,0,1,72,3,1.97
21,1,1,0,165,175,20,94.49
3,20,5,1,9,101,2,9.21
20,8,1,0,88,209,9,42.03
6,10,5,1,3,108,0,2.43
20,11,3,0,99,209,12,47.33
14,8,4,0,73,185,9,39.38
15,17,4,0,122,225,13,54.22
27,21,2,0,29,105,4,27.5
14,5,5,1,2,185,1,0.98
19,23,5,1,24,290,0,8.3
1,16,4,0,124,153,13,81.11
15,2,6,1,52,225,5,23.04
30,11,6,1,170,251,19,67.86
5,0,6,1,1,95,2,0.7
10,5,4,0,0,72,0,0.0
23,9,2,0,74,157,6,47.4
3,2,4,0,4,101,0,3.84
18,13,4,0,30,72,5,41.22
1,8,4,0,53,153,8,34.59
29,11,4,0,205,280,24,73.37
11,6,3,0,24,114,1,20.98
6,21,5,1,0,108,1,0.0
8,2,6,1,6,84,0,6.94
17,7,2,0,1,187,2,0.34
24,16,4,0,83,234,12,35.47
12,8,4,0,81,236,11,34.47
13,15,2,0,71,148,8,48.17
17,0,4,0,13,187,2,7.01
4,23,0,0,6,203,3,2.71
29,23,1,0,56,280,4,20.1
15,18,4,0,176,225,22,78.18
7,4,3,0,8,113,3,6.79
22,8,0,0,67,101,9,66.08
30,21,1,0,70,251,10,27.9
5,5,5,1,5,95,0,5.19
3,8,1,0,23,101,3,22.99
27,12,6,1,69,105,7,65.97
26,4,1,0,29,200,5,14.39
8,17,3,0,69,84,7,82.46
28,2,0,0,40,252,7,15.76
2,9,0,0,128,147,14,86.92
16,19,4,0,185,229,23,80.85
4,18,0,0,112,203,15,55.11
14,17,5,1,184,185,25,99.29
14,0,5,1,23,185,0,12.64
19,12,4,0,69,290,8,23.77
1,14,0,0,125,153,13,81.67
1,0,0,0,1,153,2,0.49
15,10,3,0,64,225,5,28.49
12,5,6,1,25,236,4,10.65
30,11,0,0,187,251,22,74.39
30,3,6,1,43,251,3,17.17
5,6,1,0,0,95,0,0.0
24,0,6,1,153,234,17,65.21
4,14,0,0,175,203,24,86.27
5,5,2,0,0,95,1,0.06
27,6,1,0,30,105,3,28.55
22,14,1,0,29,101,4,29.07
9,23,4,0,49,244,8,19.9
16,8,1,0,51,229,8,22.13
23,7,3,0,112,157,15,71.25
23,4,3,0,137,157,16,87.41
18,13,5,1,57,72,7,79.74
15,0,5,1,27,225,4,12.14
14,3,1,0,13,185,2,7.07
20,20,2,0,167,209,21,79.77
18,7,5,1,0,72,0,0.0
27,12,6,1,82,105,12,78.24
14,9,2,0,36,185,6,19.32
7,1,1,0,1,113,1,1.26
24,6,2,0,187,234,25,79.92
21,19,5,1,107,175,15,60.89
24,19,2,0,163,234,19,69.66
14,3,1,0,6,185,0,3.49
29,20,5,1,51,280,8,18.35
13,12,4,0,91,148,9,61.52
25,1,4,0,179,206,22,87.0
6,7,3,0,29,108,5,26.66
15,8,6,1,36,225,3,16.13
11,4,4,0,22,114,3,19.39
11,10,2,0,49,114,8,42.83
13,12,1,0,67,148,11,45.29
10,6,0,0,9,72,3,12.01
19,9,3,0,61,290,9,21.1
17,7,6,1,21,187,1,11.28
11,11,3,0,66,114,6,57.49
2,16,1,0,130,147,14,88.68
11,7,3,0,0,114,3,0.0
23,17,6,1,94,157,14,59.58
7,10,0,0,82,113,12,72.92
5,19,2,0,47,95,7,49.96
8,19,5,1,17,84,0,19.82
16,16,1,0,84,229,10,36.76
11,21,4,0,61,114,8,53.09
30,11,5,1,186,251,23,74.23
13,3,2,0,0,148,2,0.0
19,3,0,0,19,290,5,6.58
12,5,0,0,23,236,3,9.54
21,18,0,0,113,175,15,64.35
9,8,0,0,100,244,10,40.85
5,4,3,0,0,95,0,0.0
16,6,3,0,13,229,1,5.79
3,13,2,0,66,101,8,64.93
29,8,1,0,146,280,18,52.17
1,16,5,1,42,153,3,27.56
27,13,0,0,67,105,8,64.08
11,0,6,1,2,114,0,1.91
20,22,4,0,98,209,11,47.08
25,20,0,0,206,206,25,100.0
19,18,0,0,215,290,25,74.19
19,8,5,1,104,290,13,35.98
24,0,0,0,177,234,22,75.83
1,4,1,0,14,153,2,8.84
1,4,4,0,9,153,0,5.96
17,14,4,0,112,187,14,59.82
7,20,6,1,15,113,2,13.6
12,4,5,1,0,236,0,0.0
18,13,1,0,49,72,8,67.56
18,17,6,1,62,72,5,86.14
26,23,3,0,58,200,4,28.78
22,2,1,0,101,101,14,100.0
14,15,0,0,101,185,12,54.43
29,12,0,0,173,280,19,61.62
2,21,3,0,13,147,1,8.69
8,17,0,0,69,84,6,82.43
6,19,3,0,38,108,7,35.55
18,2,0,0,4,72,0,5.66
19,21,5,1,112,290,12,38.69
19,20,6,1,214,290,24,73.67
25,8,3,0,108,206,14,52.66
2,2,2,0,0,147,3,0.0
29,10,2,0,182,280,20,65.0
6,16,2,0,82,108,12,76.35
26,14,2,0,154,200,21,77.1
15,10,4,0,68,225,10,30.29
24,21,5,1,182,234,21,77.83
27,16,5,1,84,105,13,80.47
10,3,5,1,4,72,2,6.06
1,14,2,0,120,153,14,78.37
12,1,4,0,32,236,1,13.43
24,18,4,0,144,234,17,61.52
3,15,5,1,9,101,2,9.33
6,18,2,0,49,108,3,45.46
22,19,0,0,55,101,5,54.74
16,3,5,1,0,229,3,0.0
27,21,5,1,38,105,5,36.62
15,11,2,0,104,225,11,46.12
19,18,5,1,268,290,33,92.56
19,5,0,0,21,290,3,7.09
28,7,0,0,129,252,17,51.22
7,13,3,0,69,113,10,61.5
22,14,2,0,43,101,7,42.5
16,0,5,1,21,229,1,9.06
12,9,6,1,68,236,10,28.62
1,18,2,0,61,153,8,39.97
13,1,1,0,0,148,0,0.0
14,1,5,1,15,185,0,7.97
30,5,1,0,77,251,12,30.57
25,14,0,0,59,206,9,28.49
27,18,4,0,75,105,8,71.22
18,2,4,0,16,72,0,21.86
9,14,6,1,43,244,5,17.65
29,14,1,0,155,280,21,55.19
7,5,3,0,0,113,0,0.0
22,19,0,0,82,101,11,81.01
28,23,1,0,36,252,5,14.47
12,19,6,1,236,236,30,100.0
1,14,1,0,135,153,14,88.35
28,16,0,0,197,252,21,78.24
13,14,5,1,138,148,16,93.2
21,10,5,1,68,175,7,38.69
10,8,5,1,6,72,0,8.32
16,6,1,0,25,229,3,10.95
1,18,6,1,38,153,7,25.09
14,13,6,1,158,185,21,85.43
7,17,1,0,84,113,13,74.37
17,0,5,1,0,187,3,0.0
3,15,4,0,65,101,8,64.26
10,4,1,0,0,72,0,0.0
16,11,0,0,121,229,17,52.68
22,20,6,1,82,101,10,81.08
13,7,1,0,8,148,0,5.57
11,14,2,0,61,114,5,53.39
16,9,1,0,69,229,8,30.0
27,2,1,0,31,105,4,29.31
23,14,1,0,51,157,8,32.37
29,1,4,0,32,280,4,11.4
26,4,5,1,27,200,3,13.37
30,23,6,1,86,251,13,34.29
17,19,2,0,134,187,16,71.73
2,17,3,0,121,147,15,82.37
27,13,6,1,86,105,8,81.83
20,23,5,1,33,209,6,15.61
15,2,0,0,13,225,1,5.69
12,2,1,0,0,236,0,0.0
28,19,3,0,165,252,22,65.64
7,6,4,0,0,113,3,0.0
26,11,4,0,148,200,18,74.05
2,3,4,0,3,147,1,2.12
1,4,6,1,0,153,0,0.0
21,21,0,0,112,175,16,63.97
7,14,5,1,13,113,3,11.33
10,14,6,1,18,72,3,24.6
5,0,4,0,5,95,3,5.25
22,19,3,0,58,101,10,57.88
3,23,3,0,10,101,3,9.64
29,11,4,0,179,280,23,64.07
13,14,4,0,36,148,5,24.49
1,4,4,0,15,153,4,9.51
30,22,6,1,72,251,10,28.49
9,6,2,0,0,244,3,0.0
26,13,6,1,178,200,24,89.06
22,5,0,0,98,101,11,96.81
10,20,1,0,13,72,0,18.58
4,16,5,1,50,203,5,24.71
4,22,1,0,15,203,3,7.34
3,16,6,1,26,101,1,25.3
2,21,5,1,18,147,4,11.99
26,8,4,0,82,200,7,40.97
3,4,0,0,0,101,3,0.0
8,9,6,1,2,84,2,2.14
3,2,2,0,13,101,2,12.49
17,7,3,0,0,187,0,0.0
11,22,5,1,38,114,7,32.91
14,7,2,0,24,185,0,12.8
6,16,5,1,12,108,2,11.04
20,6,2,0,0,209,0,0.0
8,18,4,0,43,84,6,51.58
22,5,6,1,101,101,10,100.0
25,19,3,0,128,206,18,62.14
10,10,0,0,72,72,11,100.0
23,15,1,0,31,157,1,19.9
2,21,5,1,5,147,3,3.18
1,7,1,0,64,153,9,42.15
29,2,2,0,55,280,4,19.7
11,18,1,0,86,114,10,75.23
13,21,0,0,60,148,8,40.29
27,7,6,1,28,105,5,27.08
14,4,1,0,22,185,3,12.05
27,23,0,0,25,105,2,23.58
10,6,2,0,0,72,1,0.0
7,5,1,0,17,113,1,14.8
7,20,2,0,4,113,0,3.62
4,2,6,1,29,203,2,14.11
3,7,5,1,10,101,0,9.71
25,10,2,0,76,206,11,37.06
1,19,1,0,60,153,8,38.95
27,13,3,0,65,105,10,62.34
26,10,4,0,125,200,17,62.45
16,7,2,0,27,229,5,11.91
15,7,2,0,11,225,2,4.67
22,11,1,0,25,101,2,24.91
27,15,5,1,58,105,5,54.84
29,21,2,0,68,280,8,24.29
27,22,2,0,27,105,5,26.06
17,10,0,0,41,187,7,22.04
27,11,4,0,70,105,7,66.8
16,1,6,1,3,229,0,1.22
25,10,1,0,50,206,3,24.08
20,17,5,1,186,209,20,89.0
22,6,0,0,45,101,4,44.68
15,6,4,0,14,225,0,6.04
4,11,3,0,188,203,20,92.83
6,6,0,0,0,108,3,0.0
27,9,5,1,48,105,6,46.11
29,2,5,1,72,280,11,25.61
8,11,2,0,72,84,6,85.69
29,11,0,0,234,280,31,83.43
19,13,1,0,117,290,12,40.24
17,22,3,0,76,187,8,40.6
12,6,0,0,8,236,1,3.26
4,19,5,1,26,203,3,12.82
5,20,0,0,10,95,2,10.24
29,15,3,0,193,280,24,69.07
15,10,3,0,45,225,3,20.01
10,0,3,0,0,72,1,0.0
26,12,5,1,177,200,20,88.31
15,5,5,1,0,225,0,0.0
12,18,4,0,197,236,23,83.52
22,15,4,0,33,101,1,32.58
29,7,4,0,125,280,13,44.8
22,4,0,0,81,101,10,80.32
6,19,0,0,38,108,5,35.53
27,10,1,0,69,105,9,65.78
3,16,3,0,81,101,10,80.49
10,22,4,0,12,72,2,16.35
30,8,4,0,115,251,16,45.67
24,13,0,0,45,234,8,19.21
18,9,3,0,22,72,5,30.81
9,21,2,0,34,244,3,13.88
7,7,4,0,37,113,5,33.09
16,1,1,0,11,229,0,4.87
29,18,4,0,191,280,25,68.23
13,16,6,1,141,148,18,95.11
2,19,3,0,50,147,5,34.23
28,22,3,0,99,252,13,39.44
23,6,4,0,68,157,6,43.18
5,9,6,1,12,95,2,12.65
19,18,2,0,256,290,33,88.4
22,18,0,0,58,101,6,57.26
20,9,2,0,71,209,6,34.08
11,14,4,0,89,114,10,77.96
21,1,0,0,129,175,14,73.64
3,21,4,0,21,101,4,21.22
13,0,5,1,27,148,3,18.42
6,8,6,1,21,108,1,19.58
30,14,2,0,164,251,19,65.45
29,2,4,0,53,280,5,18.98
8,21,6,1,12,84,4,14.62
7,19,0,0,55,113,6,48.57
8,22,2,0,10,84,0,12.43
14,0,3,0,15,185,4,8.31
17,3,5,1,20,187,0,10.72
23,5,5,1,146,157,16,93.23
12,13,1,0,84,236,13,35.48
11,8,3,0,37,114,7,32.16
18,8,3,0,16,72,0,21.85
26,7,5,1,87,200,13,43.69
14,20,2,0,141,185,14,76.25
18,3,5,1,8,72,3,11.22
27,20,2,0,82,105,7,78.49
25,3,4,0,152,206,16,73.94
19,12,1,0,110,290,13,38.0
19,12,1,0,107,290,11,36.79
21,11,4,0,37,175,4,20.87
23,10,3,0,63,157,10,40.41
8,20,6,1,10,84,2,11.7
14,16,4,0,139,185,16,74.89
6,12,5,1,0,108,1,0.0
28,4,1,0,39,252,5,15.67
18,9,3,0,18,72,4,24.88
14,19,4,0,170,185,21,92.15
18,0,0,0,0,72,3,0.0
22,3,1,0,88,101,10,87.58
7,23,2,0,17,113,3,14.71
28,18,3,0,217,252,25,86.28
10,23,0,0,14,72,2,19.57
5,15,6,1,6,95,0,6.64
4,16,4,0,175,203,23,86.01
30,23,4,0,79,251,9,31.43
14,8,6,1,38,185,7,20.32
21,8,1,0,83,175,10,47.33
20,17,2,0,97,209,9,46.43
17,19,5,1,160,187,22,85.78
13,9,0,0,6,148,0,4.36
30,18,1,0,216,251,28,86.09
6,14,5,1,31,108,4,28.73
14,12,1,0,87,185,12,47.17
20,3,2,0,52,209,7,24.86
12,17,6,1,215,236,27,91.05
28,21,1,0,106,252,14,42.09
18,10,0,0,17,72,3,24.18
21,7,0,0,117,175,17,66.92
2,22,1,0,6,147,0,4.25
26,14,6,1,138,200,14,69.08
5,2,0,0,12,95,4,12.99
2,6,0,0,9,147,2,6.28
25,8,2,0,148,206,15,72.02
26,1,3,0,45,200,7,22.31
29,0,0,0,17,280,5,6.1
27,16,2,0,79,105,10,75.32
29,4,6,1,59,280,6,21.2
9,12,3,0,94,244,10,38.7
2,20,2,0,0,147,0,0.07
24,15,2,0,114,234,12,48.9
27,21,2,0,21,105,3,19.62
11,5,5,1,4,114,0,3.58
16,21,1,0,112,229,13,48.95
7,10,4,0,91,113,12,80.33
15,19,6,1,205,225,22,91.19
29,13,1,0,191,280,25,68.07
2,1,0,0,0,147,0,0.0
28,16,3,0,186,252,25,73.82
23,3,5,1,123,157,17,78.16
4,9,1,0,191,203,22,94.2
10,15,1,0,59,72,8,81.72
17,14,0,0,107,187,11,56.98
22,4,6,1,101,101,10,99.51
15,23,5,1,43,225,7,18.98
8,2,4,0,0,84,0,0.0
8,15,0,0,70,84,6,83.59
11,17,3,0,45,114,3,39.16
3,20,5,1,8,101,1,7.88
20,2,4,0,0,209,0,0.0
27,6,2,0,14,105,1,13.79
3,17,5,1,5,101,0,5.18
19,6,0,0,0,290,1,0.0
27,18,2,0,77,105,7,72.93
10,6,0,0,3,72,0,4.5
5,18,0,0,41,95,5,43.38
5,3,6,1,13,95,1,13.21
30,15,3,0,178,251,22,71.07
3,12,2,0,62,101,5,61.5
6,13,6,1,7,108,3,6.81
12,13,6,1,176,236,20,74.47
10,15,0,0,52,72,5,72.76
20,2,0,0,13,209,2,6.33
21,19,2,0,109,175,13,62.57
19,5,0,0,36,290,3,12.44
18,22,4,0,33,72,3,45.28
29,12,1,0,170,280,21,60.67
21,7,4,0,89,175,10,50.72
30,16,6,1,185,251,24,73.7
6,23,2,0,9,108,0,8.78
23,16,0,0,52,157,9,32.86
19,11,2,0,125,290,14,43.05
18,11,0,0,41,72,4,57.28
3,0,5,1,2,101,2,1.5
24,7,3,0,179,234,23,76.31
21,10,5,1,46,175,7,26.0
13,3,2,0,25,148,2,16.85
15,11,5,1,158,225,18,70.14
23,17,0,0,118,157,17,75.39
29,19,1,0,211,280,26,75.28
9,2,1,0,0,244,2,0.0
28,14,5,1,182,252,21,72.14
9,11,5,1,16,244,3,6.75
20,23,3,0,16,209,2,7.65
11,9,5,1,51,114,8,45.1
28,17,0,0,194,252,25,76.8
18,18,0,0,59,72,8,82.41
25,20,0,0,173,206,20,84.08
9,23,1,0,28,244,4,11.39
5,9,0,0,86,95,8,90.28
24,4,3,0,174,234,23,74.52
4,22,6,1,16,203,2,7.88
20,5,4,0,1,209,1,0.5
4,3,6,1,19,203,1,9.59
30,6,0,0,57,251,9,22.71
26,10,5,1,95,200,12,47.44
11,12,4,0,64,114,5,56.02
3,16,3,0,64,101,5,63.64
19,12,1,0,133,290,14,45.99
11,12,5,1,91,114,11,79.99
3,14,5,1,21,101,5,21.0
2,18,5,1,45,147,5,30.72
4,10,3,0,167,203,18,82.3
20,19,0,0,112,209,11,53.44
23,19,5,1,82,157,7,52.03
4,21,1,0,0,203,3,0.0
1,6,2,0,16,153,4,10.46
19,13,4,0,165,290,21,57.01
17,14,6,1,151,187,20,80.98
24,15,1,0,119,234,12,50.81
3,21,4,0,19,101,1,18.4
28,14,5,1,169,252,18,67.15
16,7,6,1,15,229,2,6.51
3,3,2,0,3,101,3,2.84
13,21,6,1,85,148,13,57.2
13,17,4,0,58,148,4,39.36
12,22,0,0,127,236,18,53.83
10,6,2,0,4,72,3,5.68
19,19,1,0,208,290,23,71.56
4,9,1,0,119,203,16,58.6
14,9,2,0,38,185,3,20.69
23,23,3,0,149,157,18,94.98
20,7,6,1,28,209,4,13.5
15,20,3,0,189,225,24,83.84
30,5,2,0,57,251,8,22.86
5,6,1,0,19,95,3,20.03
26,21,5,1,62,200,6,31.0
25,21,1,0,193,206,24,93.57
24,1,0,0,157,234,19,67.14
27,23,4,0,20,105,5,19.47
8,22,4,0,9,84,1,10.28
17,14,6,1,138,187,18,73.61
19,19,1,0,238,290,28,82.1
26,15,2,0,155,200,20,77.3
13,5,6,1,20,148,1,13.65
6,18,5,1,10,108,2,9.43
3,16,2,0,86,101,12,85.01
2,14,3,0,115,147,13,78.35
30,23,5,1,72,251,7,28.86
30,7,6,1,84,251,11,33.36
4,8,3,0,81,203,8,39.8
26,4,2,0,19,200,3,9.55
3,18,4,0,52,101,5,51.07
11,23,5,1,31,114,1,27.23
9,0,5,1,0,244,0,0.0
18,13,2,0,27,72,6,37.69
24,0,5,1,156,234,19,66.46
20,15,2,0,125,209,17,59.98
29,14,2,0,225,280,25,80.28
3,19,0,0,32,101,3,31.79
26,2,3,0,51,200,6,25.69
19,17,6,1,213,290,25,73.4
3,0,4,0,4,101,3,4.37
29,18,6,1,228,280,27,81.4
2,10,1,0,122,147,15,83.31
1,13,4,0,99,153,11,64.64
4,3,3,0,0,203,0,0.0
16,23,6,1,24,229,0,10.4
28,18,4,0,174,252,18,69.01
17,1,0,0,14,187,1,7.25
23,3,2,0,143,157,18,91.02
1,6,6,1,19,153,3,12.12
29,4,1,0,75,280,9,26.64
2,15,6,1,31,147,6,20.76
13,9,0,0,32,148,3,21.31
18,8,3,0,12,72,1,16.89
9,6,5,1,0,244,0,0.0
5,22,3,0,14,95,0,14.57
3,17,6,1,13,101,2,13.19
13,6,5,1,14,148,3,9.16
14,18,1,0,96,185,10,52.12
7,15,6,1,5,113,0,4.56
18,10,5,1,48,72,3,67.24
28,18,0,0,182,252,22,72.25
21,10,5,1,82,175,8,47.04
16,19,4,0,189,229,21,82.35
13,4,4,0,9,148,2,6.19
6,10,1,0,93,108,9,86.01
4,7,6,1,0,203,2,0.0
23,10,0,0,71,157,7,44.99
6,11,5,1,20,108,4,18.08
9,5,2,0,0,244,3,0.0
3,7,6,1,1,101,1,0.64
4,19,0,0,113,203,15,55.51
7,4,4,0,1,113,0,0.77
15,23,0,0,17,225,4,7.63
1,19,6,1,9,153,2,5.92
11,22,1,0,49,114,5,42.67
6,19,2,0,54,108,6,49.91
21,19,1,0,123,175,14,70.37
8,10,4,0,70,84,7,83.22
30,14,1,0,204,251,24,81.16
20,9,3,0,76,209,12,36.38
28,16,0,0,181,252,24,71.97
1,20,2,0,6,153,1,3.84
8,23,1,0,1,84,3,1.3
17,18,3,0,166,187,17,88.91
20,8,6,1,66,209,9,31.45
1,18,0,0,77,153,12,50.63
24,4,0,0,181,234,20,77.3
10,10,5,1,16,72,0,21.7
19,22,0,0,129,290,16,44.55
7,5,6,1,0,113,3,0.0
16,21,0,0,135,229,15,58.79
26,5,2,0,29,200,2,14.44
17,5,1,0,12,187,1,6.34
30,0,1,0,25,251,5,9.83
25,10,5,1,90,206,9,43.83
4,22,1,0,15,203,3,7.3
28,12,2,0,182,252,23,72.19
3,9,5,1,19,101,4,19.02
